,gene,score
242,256,-0.0011908284795936197
353,374,-0.001198778860270977
630,662,-0.0012049740180373192
806,847,-0.0012052133097313344
188,197,-0.00121155142551288
323,340,-0.0012168539687991142
735,776,-0.0012179294717498124
599,629,-0.0012212608999107033
507,532,-0.0012266022968105972
277,292,-0.0012433083029463887
782,823,-0.0012465082108974457
479,504,-0.0012549294624477625
365,387,-0.0012556810397654772
623,655,-0.001259356809896417
128,136,-0.0012761426623910666
799,840,-0.0013043117069173604
546,575,-0.0013134885230101645
524,551,-0.0013158103975001723
355,376,-0.0013197449297877029
621,653,-0.0013262567517813295
547,576,-0.001326636876910925
929,974,-0.001364128605928272
342,363,-0.0013644433347508311
105,111,-0.001414885453414172
533,560,-0.001430398755474016
558,587,-0.001433243858627975
249,264,-0.0014493118651444092
344,365,-0.0014507037703879178
246,261,-0.0014557979884557426
769,810,-0.001456321100704372
910,955,-0.001461651991121471
43,44,-0.0014754758449271321
78,84,-0.0014865967095829546
756,797,-0.0015042463783174753
68,72,-0.0015263702953234315
431,455,-0.0015547290968243033
481,506,-0.001562056364491582
519,544,-0.0015621716156601906
650,682,-0.0015751239843666553
597,627,-0.0016338059213012457
379,403,-0.0016552997403778136
521,546,-0.0016653055790811777
658,690,-0.0016690485645085573
559,588,-0.0016691672790329903
452,476,-0.0017313944117631763
202,212,-0.0017699341115076095
807,848,-0.0017703129269648343
278,293,-0.001772774034179747
399,423,-0.0017775010201148689
253,268,-0.001778884558007121
953,998,-0.001801072503440082
641,673,-0.0018211330752819777
711,749,-0.0018518952711019665
44,45,-0.001860791991930455
141,150,-0.0018643909716047347
813,854,-0.001887759193778038
304,321,-0.001896590634714812
454,478,-0.0019055733573623002
867,909,-0.001939485257025808
877,920,-0.0019428220111876726
703,741,-0.001963266811799258
110,116,-0.001989604963455349
326,343,-0.001997663697693497
940,985,-0.0020622742595151067
84,90,-0.002076338045299053
436,460,-0.002077673969324678
717,755,-0.002094949595630169
556,585,-0.0021053091040812433
21,22,-0.0021282575326040387
